ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,sub rough,Oxide thick,Sam tails thick,Sam tails hydration,Sam rough,cw thick,SAM head thick,SAM head hydration,Bilayer head thick,Bilayer rough,Bilayer tails thick,Bilayer tails hydr,Bilayer heads hydr,Oxide Hydration,Backs parameter 1,Backs parameter 2
1,0,.38360846,.0000000,316,1,-17.089520,.34980020,.29156396,.31648985,.20435519,.14800837,.50747808,.56171001,.39792502,.36229019,.52903985,.47663704,.26795634,.28426236,.60570031,.48032234,.55828771
1,0,.38386369,.0000000,319,1,-16.470242,.34431751,.26544444,.25671336,.15223893,.26277527E-01,.51482346,.58015590,.35534400,.34136886,.54519154,.47825718,.20493391,.19813786,.63104458,.43748606,.57012812
1,0,.38411872,.0000000,338,1,-16.236017,.33091859,.26400912,.30795118,.17461154,.11515185,.51215999,.56446603,.40179230,.32969508,.52222730,.49669126,.21174307,.29180850,.67024330,.48074406,.49035402
1,0,.38437353,.0000000,476,1,-15.868478,.33857560,.25316002,.30168089,.18453436,.11793682,.52757797,.57796667,.39674959,.33117513,.51143865,.49272557,.23887818,.29736646,.63319822,.45995354,.55062310
1,0,.38462813,.0000000,478,1,-15.770281,.33319138,.25635703,.30502023,.18463167,.12834221,.52563123,.57737298,.40154735,.33070813,.51056289,.49289073,.24430055,.30479897,.63025652,.46710686,.54943300
1,0,.38321156,.39565816,478,17,-16.059938,.31626315,.25390883,.32397261,.18246398,.15794003,.51906763,.57018556,.42577627,.31557256,.50429741,.50638248,.22993549,.34503222,.66747709,.49352580,.48589592
1,0,.38317825,.0000000,478,3,-15.540645,.32407949,.24105308,.26732021,.14921635,.55626545E-01,.52392345,.59028213,.37827500,.31536327,.52305907,.49271366,.21223706,.25352147,.63918090,.44763021,.55758101
1,0,.38323608,.0000000,484,1,-16.186477,.33751943,.26987008,.28757856,.18516911,.11062993,.51814867,.58338252,.38633911,.34589731,.52619601,.47597048,.26824371,.26738510,.58505493,.45852482,.60481144
1,0,.38325791,.0000000,484,1,-17.015441,.33873331,.26604768,.29105945,.19190032,.12442375,.52395257,.58764799,.38914345,.34632702,.51842762,.47501909,.28596678,.28065220,.56749165,.45576518,.62818234
1,0,.38343977,.0000000,484,1,-17.205188,.28779983,.23041010,.31369439,.17266503,.17416933,.52074642,.59582922,.43888792,.29266869,.49102705,.50533316,.27398993,.37740813,.61682734,.49932796,.54354906
1,0,.38369225,.0000000,484,1,-17.003247,.27050334,.22088856,.29267202,.14851664,.14363543,.51469980,.60719527,.43312460,.27795503,.49734827,.50521902,.26711967,.35943130,.61183627,.49896226,.55194189
1,0,.38400472,.0000000,484,2,-15.411871,.28020638,.22726279,.28538742,.14212042,.11267369,.51286498,.59927183,.42073155,.28295885,.50842843,.50620180,.23444428,.32845619,.64054075,.49017558,.52391187
1,0,.38425666,.0000000,484,1,-15.365043,.31525303,.25928061,.30138040,.17268769,.13091069,.50976216,.58183232,.41191295,.31928574,.51805587,.49464591,.25114178,.31020559,.62482464,.48508031,.53601552
1,0,.38429352,.0000000,492,1,-16.110739,.29530747,.22070750,.25952702,.13216656,.59512829E-01,.53040867,.60521866,.38794349,.29202457,.51058225,.49993903,.21729717,.27800010,.63236466,.45234549,.57128463
1,0,.38405571,.0000000,492,4,-16.290962,.30824475,.27962670,.30638083,.16986481,.13617797,.49189197,.56856694,.41416811,.32920512,.53337796,.48926008,.24230962,.29738131,.63674495,.50628875,.50511653
1,0,.38411136,.0000000,492,3,-15.831583,.29456503,.26105383,.29135226,.15867307,.12798579,.49888863,.58831419,.41399295,.31311514,.52488371,.48994625,.26253948,.30500255,.60624700,.49793874,.55003270
1,0,.38432009,.0000000,484,2,-15.837566,.30989001,.26038866,.27985350,.15067556,.94245901E-01,.49642825,.58726424,.39421635,.31992293,.53193097,.48464610,.25663445,.27025134,.60112767,.48468585,.56385532
1,0,.38430118,.0000000,484,1,-16.922690,.33060021,.27332199,.27341566,.16422710,.85224996E-01,.49929355,.58691769,.37798259,.34179754,.53948350,.47137099,.27488606,.24113392,.56866650,.46718899,.61130137
1,0,.38455177,.0000000,484,1,-16.619519,.30395126,.25279776,.30387023,.16687885,.14834871,.50441486,.58783994,.41631155,.31507350,.51056603,.49025108,.28453274,.32599810,.59090468,.49845603,.56833261
1,0,.38465143,.0000000,484,2,-15.812212,.29592957,.22084049,.24561069,.11412528,.27127393E-01,.51807143,.60578431,.37469860,.29122761,.52162003,.49516673,.21212295,.24645140,.62802794,.45300114,.57357116
1,0,.38458742,.0000000,484,4,-15.704710,.29714027,.26060820,.31671434,.15847452,.14748628,.48961392,.57008166,.42824845,.30744020,.51992588,.50217434,.23779203,.33131339,.65775572,.52182379,.46954176
1,0,.38483718,.0000000,484,1,-15.282664,.29788344,.24691906,.31033797,.15838820,.13734520,.50868054,.57529874,.42045145,.30571619,.50924531,.50369257,.22836731,.33071591,.66070570,.50250705,.49185861
1,0,.38428325,.0000000,492,4,-17.416475,.32795267,.28235138,.35294532,.20644775,.20966842,.50254675,.55214230,.43594218,.34155183,.50806960,.49574800,.26773418,.36078288,.64282190,.52041449,.48661218
1,0,.38453263,.0000000,492,1,-16.478731,.32745254,.27831092,.33325787,.18754157,.16536581,.50185586,.55306714,.41682494,.34095757,.51710836,.49244433,.24233846,.32163168,.65405840,.50857721,.48805053
1,0,.38464661,.0000000,492,2,-16.001824,.35475586,.26701069,.27018046,.16034655,.44930170E-01,.51989429,.57254511,.35136775,.35391629,.53450684,.47453042,.22206149,.20661348,.61756107,.43868537,.59030750
1,0,.38459979,.0000000,492,1,-17.315206,.31376947,.27794547,.35557008,.19120098,.21133548,.48811270,.55192377,.44589749,.32658996,.50942277,.50254267,.26340080,.37291023,.65627207,.54067157,.45227084
1,0,.38471911,.0000000,492,2,-17.251500,.32369999,.27440064,.29465370,.15071452,.83942284E-01,.49673529,.55872576,.38636633,.33463504,.53706019,.49003419,.20013072,.25222272,.67073953,.48906668,.48741116
1,0,.38496771,.0000000,492,1,-16.808959,.31304209,.25860838,.33307463,.16940625,.15611065,.50934258,.55632080,.42482777,.31619142,.50526650,.51042746,.21205693,.34250577,.69448151,.51052813,.44570717
1,0,.38492223,.0000000,492,5,-17.079917,.30063066,.24383731,.35365528,.18069564,.20777765,.51397109,.56416136,.45379395,.29879364,.48383648,.52112714,.24142995,.40796023,.68518189,.52671939,.44211653
1,0,.38517015,.0000000,492,1,-16.940003,.30775497,.22149211,.29999168,.14555131,.10444014,.52754740,.58365396,.40812829,.29168752,.49446333,.51490921,.20829447,.32691469,.67754186,.47663322,.49742485
1,0,.38538053,.0000000,492,2,-16.330423,.36266972,.27990352,.30319473,.18366760,.97781365E-01,.51352596,.55867313,.37443413,.36000761,.52847192,.48090265,.23537425,.24966346,.63016626,.46107589,.54973925
1,0,.38538693,.0000000,492,3,-15.831688,.33875645,.26129252,.31951317,.18040943,.13507494,.51712070,.56325257,.40210556,.33487246,.50907717,.49629688,.23721990,.30879935,.64911852,.48172669,.51654372
1,0,.38526412,.0000000,492,1,-18.357910,.31537440,.26229755,.36260221,.20579069,.24074205,.51172441,.56387983,.45227365,.32345528,.48491450,.50509712,.29458186,.40934954,.62612977,.52700698,.50481509
1,0,.38551120,.0000000,492,1,-18.085829,.29953591,.25611026,.36235934,.19495680,.24375455,.50627643,.56562604,.45899179,.31259725,.48366747,.50830728,.29097951,.41981571,.63327055,.53932425,.49022923
1,0,.38564047,.0000000,492,3,-17.622757,.28535533,.22992025,.34359563,.16932462,.20975367,.51528121,.57751051,.44891970,.29341796,.47574528,.51293607,.27417953,.41116796,.64025113,.52826195,.50218272
1,0,.38557895,.0000000,492,3,-16.222873,.29960836,.25786754,.33944741,.17055495,.19041520,.49369694,.56494561,.43788391,.31251363,.50232556,.50273360,.26611655,.36815347,.64277624,.53440225,.48241291
1,0,.38564185,.0000000,492,1,-16.834426,.30577082,.23200930,.32421585,.16890100,.16468832,.52806908,.57660913,.41908031,.31044196,.48356105,.50356408,.25481639,.35968265,.63832076,.49487025,.53568623
1,0,.38551348,.45690088,492,6,-16.963212,.30615688,.22900662,.32367540,.16244289,.15384758,.52893433,.57404953,.41815830,.30511818,.48346587,.50952790,.23608928,.35731016,.66056068,.49407109,.51084724
1,0,.38527660,.0000000,492,6,-16.404927,.28334507,.23331359,.33420793,.15487750,.17675370,.51319284,.56965716,.43890803,.29279831,.48647690,.51595321,.23136902,.38263645,.68001444,.52506322,.46296228
1,0,.38552170,.0000000,492,1,-16.059125,.31879185,.26646274,.33847751,.18078538,.17791078,.50834189,.55562531,.41927829,.33423656,.50279007,.49585433,.25315759,.34177961,.64695691,.51382512,.50173965
1,0,.38529726,.0000000,492,4,-17.869553,.34109965,.30192685,.30081934,.17513520,.11441237,.48637496,.55829764,.38101844,.36557250,.54573459,.46800946,.26704126,.24173587,.59336273,.49310968,.56429272
1,0,.38554187,.0000000,492,1,-17.368479,.34391294,.29239991,.28848318,.16216046,.77457682E-01,.49382316,.55837933,.36953165,.35853493,.54776280,.47424052,.22925545,.22044497,.62623668,.47753162,.54211034
1,0,.38548179,.0000000,492,3,-16.075456,.31209459,.26142050,.28478900,.13915996,.75505122E-01,.49981372,.57081867,.38778222,.32003575,.53260872,.49356077,.20510134,.25817792,.66135735,.48652479,.50211976
1,0,.38572593,.0000000,492,1,-15.942559,.30335789,.23971987,.24782323,.11272242,.18008613E-01,.51322714,.58961208,.36018659,.31183568,.53222422,.48695583,.19753037,.21626349,.63857720,.45652825,.56528531
1,0,.38596989,.0000000,492,1,-15.302962,.30844315,.24399231,.27203225,.14187897,.77166447E-01,.51901378,.59041393,.37949766,.31893294,.51752811,.48599326,.24270972,.26378796,.60637271,.46504942,.59186467
1,0,.38599482,.0000000,492,1,-16.104197,.30082846,.26098624,.31810927,.17145497,.16779155,.50434551,.57656444,.42305159,.32018124,.50847531,.49320186,.27524699,.33934515,.61102401,.51054009,.54097970
1,0,.38604892,.0000000,492,2,-16.423143,.29063940,.21750058,.26625266,.12627868,.68484159E-01,.53047688,.60145219,.38777301,.29203618,.50323431,.50026153,.22361946,.28718144,.63035774,.46138454,.57425806
1,0,.38636826,.0000000,492,2,-16.648433,.32411533,.28799472,.28969142,.16598612,.10718571,.49489464,.57142519,.38670970,.34813482,.54036785,.47444271,.26003880,.25219337,.59647040,.48701568,.56991822
1,0,.38639192,.0000000,492,3,-17.174042,.31600947,.28291230,.26020716,.13852221,.52945100E-01,.49039540,.57971459,.36685038,.34115199,.55353180,.47092148,.24035740,.20682413,.59587504,.47522705,.58269441
1,0,.38621940,.0000000,492,2,-18.263800,.33441038,.29290981,.24467527,.14213534,.21769683E-01,.49436070,.57971460,.34396696,.35933828,.56542546,.45923462,.23874592,.16216875,.57866734,.45234304,.61935630
1,0,.38646210,.0000000,492,1,-15.597257,.30520560,.24407068,.24333232,.12493919,.28539852E-01,.52270951,.59890395,.35964656,.31831330,.53019410,.48110286,.22347708,.21865583,.60348439,.44511189,.61462035
1,0,.38655495,.0000000,492,1,-16.073078,.25006774,.22875665,.28834700,.12486647,.13374737,.50510017,.59999299,.42783044,.27730813,.50393143,.50381228,.25295070,.34443723,.62305992,.51745708,.53688484
1,0,.38662791,.0000000,492,1,-16.633031,.25192831,.20679715,.25959834,.10155279,.68707095E-01,.51879936,.60871307,.40423724,.26525098,.50545753,.50809004,.20943400,.30512764,.64942586,.48621207,.53833591
1,0,.38687016,.0000000,492,1,-15.948041,.25586068,.21994149,.28378097,.12248177,.11244215,.51771234,.59711053,.41884390,.27631328,.50091094,.50819702,.22138498,.33340585,.65291233,.50148829,.52129451
1,0,.38625355,.0000000,492,9,-15.465647,.26812149,.23925705,.29597367,.14225135,.13875643,.51374453,.58910950,.41917342,.29791443,.50444868,.49801143,.24753872,.33355575,.62773437,.50683656,.54303465
1,0,.38638892,.0000000,492,1,-15.779889,.26931376,.23366184,.29462703,.13622271,.12459268,.52360458,.58391198,.41199743,.29765935,.50007888,.50175829,.22039384,.32592446,.65485284,.49895987,.52711323
1,0,.38579338,.0000000,492,5,-17.104954,.26817318,.22178869,.27488982,.13578944,.11159229,.54060536,.60341841,.39968965,.29767326,.49234626,.49393669,.24743090,.31563476,.60659514,.47342347,.60950689
1,0,.38595584,.0000000,492,1,-17.328411,.31317170,.24540968,.26809529,.16245610,.93822217E-01,.55312250,.59686401,.36609766,.34144128,.50184461,.47251129,.26844469,.26164689,.56235689,.43655412,.68633594
1,0,.38586591,.0000000,492,5,-16.562575,.32257207,.25798655,.24911228,.15420513,.55774029E-01,.54106774,.59755448,.34852475,.35046014,.52255417,.46330152,.26313151,.21363357,.55168210,.42798329,.69734775
1,0,.38564388,.0000000,492,3,-17.318921,.31227026,.27092299,.25777503,.15964712,.84487861E-01,.52530598,.59633666,.36221838,.35271834,.52892622,.45854439,.28837959,.22824265,.53189740,.45120599,.69619290
1,0,.38549329,.39826413,492,4,-17.104605,.31415125,.28086059,.27584199,.17480156,.11631291,.52664520,.58625405,.37217517,.36175982,.52501486,.45889430,.29199927,.24828452,.53963698,.46161377,.68078913
1,0,.38573324,.0000000,492,1,-16.513464,.29902792,.25158310,.22154817,.12239224,.98126607E-02,.53486159,.60428252,.33612239,.33814499,.53547370,.46106623,.23334878,.17773664,.56485447,.42721947,.69183030
1,0,.38566030,.0000000,492,3,-18.101678,.34374407,.26634678,.23271997,.16762080,.33316682E-01,.54936750,.60448622,.32991224,.36780807,.53168616,.45136761,.27479536,.17774283,.51957202,.39786004,.75221334
1,0,.38589981,.0000000,492,1,-17.655324,.36237614,.28399798,.24022928,.17832148,.30857976E-01,.54201696,.59158050,.32696023,.38158476,.54302442,.45041888,.26179926,.16231117,.53731444,.39812924,.72184180
1,0,.38608321,.0000000,492,2,-17.948404,.32722162,.29865974,.23996172,.15374812,.37472050E-01,.51248713,.58383522,.33722181,.37550206,.55920301,.44675432,.25646125,.15829444,.54638324,.44082901,.68286234
1,0,.38621204,.0000000,492,2,-15.864481,.28793432,.24470507,.24659359,.12741944,.54611277E-01,.53020124,.59950900,.36140446,.32588382,.52103443,.47245958,.24161091,.23053907,.58080003,.45295202,.65265965
1,0,.38610261,.0000000,492,5,-15.658575,.30681492,.26580704,.25573926,.13993161,.57642367E-01,.51611712,.58756127,.36218225,.33916046,.53529293,.47072586,.23924113,.21841026,.58989581,.45884524,.62197951
1,0,.38568300,.0000000,492,4,-18.474537,.29411539,.29642846,.26985698,.13701203,.80162205E-01,.48243955,.56877898,.37422425,.34977962,.55668650,.46437346,.23923003,.21429114,.60121557,.50142983,.56987929
1,0,.38577279,.0000000,492,2,-16.990283,.27742631,.27749652,.26610100,.12581591,.76392172E-01,.49399093,.57360306,.37603389,.33647890,.54509677,.46969093,.22338809,.22708965,.61712971,.49939629,.56720830
1,0,.38565865,.0000000,492,6,-16.525854,.22286281,.22534476,.27926702,.98290284E-01,.11120106,.51171313,.58778673,.41312013,.27997602,.50418923,.50055455,.20243656,.31896669,.66544170,.52424050,.51492788
1,0,.38589768,.0000000,492,2,-16.118706,.23123078,.23763465,.29538084,.12197836,.14568810,.52348637,.57969928,.41705394,.29834483,.49669035,.49601083,.21565310,.33422881,.65679709,.52258606,.53208806
1,0,.38613488,.0000000,492,1,-15.819920,.26919763,.27045598,.31613200,.16189257,.17464986,.52309889,.56177677,.41232978,.33726414,.50470636,.48352167,.23648564,.32390283,.63950768,.51678779,.54547899
1,0,.38620055,.0000000,492,1,-16.406509,.25847045,.24309538,.29822034,.14053146,.14130522,.53640561,.57478662,.40463845,.31626670,.49497480,.49174771,.21501896,.31987726,.65321213,.50026994,.55164834
1,0,.38643745,.0000000,492,1,-15.999895,.29083013,.26955338,.29739896,.15869555,.12671413,.52600182,.56385976,.38950765,.34400335,.51607792,.47979795,.21831880,.27924698,.64242469,.48894278,.55715567
1,0,.38630007,.0000000,492,2,-16.956140,.32052141,.27981727,.30255669,.18111170,.12728274,.53757861,.55791898,.37843869,.36479829,.51574729,.47508643,.22257317,.26610624,.63496620,.46759458,.57793127
1,0,.38638771,.0000000,492,2,-16.921783,.27343265,.27881074,.34122538,.17596442,.20885520,.50836404,.55126300,.43697293,.33190660,.50647089,.49442825,.23434006,.35953496,.66793113,.54024412,.47828342
1,0,.38628855,.0000000,492,1,-18.969989,.28022205,.29250636,.37412272,.20558928,.27293401,.50350797,.54241047,.46256543,.33961857,.49847716,.49729874,.26591122,.40879205,.65951675,.56180596,.46126939
1,0,.38652487,.0000000,492,1,-18.692655,.25619334,.28857643,.36274940,.18696175,.26856983,.48819676,.55265002,.46795920,.32583469,.50469035,.49462595,.28120992,.40897278,.63870443,.57823148,.47152002
1,0,.38640473,.0000000,492,2,-19.467902,.25938852,.30497208,.29378685,.14136378,.13826426,.47546728,.55919821,.40518121,.34359100,.55137004,.46932935,.23876095,.26418243,.62255381,.54131622,.52456491
1,0,.38648100,.0000000,492,4,-18.791867,.28332926,.31893312,.31238449,.17198689,.16867836,.49507747,.54607835,.39762818,.37466457,.54072269,.46086554,.25275727,.26828606,.60951782,.52787652,.55930579
1,0,.38660139,.0000000,492,1,-19.148551,.23680790,.30375986,.32155270,.14860019,.19370887,.48298508,.54850262,.42949796,.33963672,.53304105,.47770940,.23511279,.31857576,.64835191,.56747356,.49088706
1,0,.38683686,.0000000,492,1,-18.038288,.22209878,.26701204,.36503797,.16894021,.27452203,.50794981,.55318693,.48060405,.30223871,.48574079,.51121202,.23722228,.44135563,.69266000,.58417131,.42960039
1,0,.38707138,.0000000,492,1,-18.040294,.19664867,.23687240,.34596434,.13815909,.24263758,.51373918,.56749077,.48005547,.27180164,.47818529,.52169718,.21137978,.44407879,.71361784,.58019829,.41858406
1,0,.38692589,.0000000,492,3,-18.320970,.23554811,.26890599,.33359936,.15175449,.20288166,.51530134,.55290703,.44384810,.31350260,.50199908,.50299104,.19880898,.36882869,.70361156,.55108536,.44894644
1,0,.38665513,.0000000,492,9,-16.973909,.21691892,.23285443,.30796656,.13725517,.18986990,.53897322,.58621777,.43676880,.29262409,.48009370,.50109430,.23407003,.38014268,.64654182,.52622810,.54796250
1,0,.38669715,.0000000,492,3,-16.194737,.22467062,.26614415,.32149456,.15606919,.22181864,.52084977,.57334307,.43832794,.32126479,.49443474,.48450332,.26837555,.37162207,.61227426,.54557837,.56629452
1,0,.38670916,.44518545,492,3,-16.290995,.24511687,.24816628,.28465727,.14682589,.15412052,.54498047,.59112027,.40130312,.32452564,.49417968,.47795883,.25904671,.31709552,.58865700,.49110738,.64077637
1,0,.38667299,.0000000,492,2,-18.930682,.24499459,.30372828,.35028975,.19215121,.27411539,.50846905,.55373466,.44733491,.35516593,.50344679,.47300449,.30085356,.38095199,.59133795,.56338864,.56607534
1,0,.38687975,.0000000,492,2,-16.352538,.19505786,.26039754,.26789411,.10664923,.13926359,.51403750,.58994859,.40552729,.31202613,.51659358,.47283063,.24335975,.29572900,.59704053,.53138760,.60983226
1,0,.38676834,.0000000,492,1,-18.717073,.17519237,.22274699,.21879967,.55503130E-01,.43158259E-01,.52750484,.61029684,.37767237,.27997400,.51898973,.48154867,.18302587,.24547410,.63079610,.49853134,.61131091
1,0,.38670652,.0000000,492,2,-19.230118,.16370402,.22124187,.20453960,.45690584E-01,.34765234E-01,.52377806,.62004885,.36965420,.28135498,.52258062,.47063327,.20652226,.23065178,.59167761,.49872167,.66181579
1,0,.38679330,.0000000,492,2,-17.825802,.18185463,.23541866,.23259197,.67229665E-01,.68927222E-01,.51021997,.60541368,.38811001,.28666278,.52508150,.47704897,.21083810,.25731993,.61202281,.51711591,.60553986
1,0,.38702610,.0000000,492,1,-17.547763,.17427228,.23741263,.23423410,.73416674E-01,.85472614E-01,.52759122,.60496038,.38377710,.29776142,.51516850,.47054533,.21877175,.26160344,.59689448,.51129819,.64563679
1,0,.38708093,.0000000,492,1,-18.179833,.15270514,.23384058,.24912170,.65159246E-01,.10983523,.52131987,.59874999,.40390030,.28267007,.50899186,.48195746,.20391075,.29576918,.63058939,.53820660,.59048886
1,0,.38720955,.0000000,492,1,-18.499857,.14328952,.23609985,.26406639,.70988900E-01,.13738180,.52755921,.58952678,.41228849,.28661733,.50048912,.48341698,.19735045,.31721718,.64676764,.54988260,.57459749
1,0,.38744193,.0000000,492,1,-17.853246,.25269338,.29142880,.30591202,.15842506,.16752825,.54136378,.55038468,.38988422,.36636817,.51071165,.46693783,.21540853,.28473289,.63823526,.50831654,.58702229
1,0,.38679576,.0000000,492,6,-19.028388,.25688725,.25032348,.28232403,.14265016,.12047136,.56515841,.57280780,.37788086,.33960629,.49493475,.47925696,.19667456,.28166075,.64605966,.47012916,.60975100
1,0,.38670277,.0000000,484,3,-19.405128,.21430454,.24818153,.29045644,.11692190,.13931685,.54710290,.56579280,.39692396,.32131210,.49546299,.48557340,.17953346,.30642227,.67709077,.51353271,.55271701
1,0,.38646071,.0000000,484,3,-21.168419,.24017270,.24865676,.29498054,.13279139,.13475050,.55958742,.56305179,.39105678,.32918902,.49119918,.48891842,.17353101,.30311712,.68499103,.49275400,.55331037
1,0,.38655224,.0000000,484,2,-20.151581,.28628054,.27674652,.33374889,.20053339,.21355379,.57455619,.55170954,.39943041,.37354643,.47837146,.47538966,.24124110,.33723009,.62806133,.48253266,.61559679
1,0,.38667350,.0000000,484,2,-18.634144,.28000188,.29900228,.32905019,.20748454,.22671916,.56504182,.55222974,.39627491,.39186467,.49095451,.45873303,.27286183,.32093201,.58365804,.49011649,.66183343
1,0,.38682394,.0000000,484,2,-17.528909,.25595643,.28004857,.28975178,.16169524,.15116238,.56277746,.56350166,.37599142,.36938513,.50338276,.46173004,.22323975,.27251999,.61215719,.47838430,.64895449
1,0,.38677127,.0000000,484,3,-16.917634,.22680778,.26154550,.29906740,.15572467,.18947858,.56064097,.57653447,.40286824,.34339589,.48643299,.47093473,.25070119,.32870953,.59791344,.50144334,.64959680
1,0,.38681573,.0000000,484,1,-17.600843,.17855341,.23910349,.27565826,.11559889,.17578831,.54541281,.60083229,.41329038,.30683093,.48639995,.47394127,.26701554,.33999831,.57272696,.52285793,.66717776
1,0,.38694576,.0000000,484,2,-16.706475,.23284206,.25953633,.27340439,.14245898,.15107914,.54896843,.59233183,.38692995,.34078747,.49965856,.46197749,.27455021,.29218999,.55337522,.48895143,.69863373
1,0,.38693502,.0000000,484,1,-17.732689,.25523539,.27515091,.25128832,.14717832,.11655979,.55044600,.59736879,.35818054,.36475625,.51521385,.44403755,.29271125,.23574192,.50750397,.46150836,.76849256
1,0,.38700999,.0000000,484,1,-18.266144,.27671613,.26580517,.22244871,.14049717,.51310766E-01,.57493011,.60293684,.32249197,.37320992,.51852679,.44069642,.25751112,.17902317,.51673666,.41200501,.80407932
1,0,.38709672,.0000000,484,1,-18.747291,.25799172,.27317543,.31515068,.19160778,.22563245,.56028222,.58051347,.41142750,.35760510,.48303805,.46701997,.30444610,.34985963,.55015175,.49404428,.68846176
1,0,.38732671,.0000000,484,1,-18.179676,.29417589,.27133585,.26693955,.17913397,.11870819,.57920524,.58692043,.35406362,.37703885,.50282565,.45413945,.26230113,.24418276,.54842611,.42721687,.74442226
1,0,.38727558,.0000000,484,3,-16.859722,.28059648,.28849471,.28486961,.18304155,.15236175,.56160356,.57552494,.37540810,.37631426,.50968968,.45788342,.26099377,.26736398,.56716906,.45956879,.69278051
1,0,.38729500,.0000000,484,2,-17.063973,.25863535,.26824005,.28433429,.17086523,.16362114,.56477114,.58709835,.38785984,.35423581,.49608970,.46559297,.26947137,.29833628,.56336156,.46853957,.69598030
1,0,.38727951,.0000000,484,1,-18.125545,.19529206,.22414160,.23208169,.92647862E-01,.81004954E-01,.55651905,.61555912,.38009620,.29651274,.50092715,.47819691,.21892866,.27206037,.59321370,.47374284,.67559992
1,0,.38704852,.0000000,484,2,-19.976219,.19074827,.21207336,.21271604,.75302870E-01,.40939953E-01,.56295213,.62111088,.36653686,.28815611,.50380011,.47996225,.19093075,.24664181,.60955842,.45806839,.67512670
1,0,.38727775,.0000000,484,1,-16.528206,.22143556,.25740794,.22847590,.11564586,.77999131E-01,.54190832,.60966402,.36829505,.32816586,.52595917,.45896408,.24394046,.23214805,.55537012,.46687261,.70762726
1,0,.38745573,.0000000,484,2,-15.996533,.22095212,.25827805,.26766251,.13636410,.13525270,.55056641,.59197877,.39659995,.32527956,.50745243,.47548925,.22685836,.29325420,.60682494,.48718992,.63577972
1,0,.38754535,.0000000,484,3,-16.729937,.22610692,.27361889,.23125208,.11406561,.66693372E-01,.53433019,.59337390,.36153973,.34062476,.53927068,.45645962,.21333892,.20791159,.58776695,.47307238,.66738674
1,0,.38776093,.0000000,484,1,-16.765273,.20746671,.24453068,.21848353,.92850032E-01,.54088231E-01,.53585220,.61457148,.37060463,.30694485,.52813553,.46820230,.21952431,.22971955,.58165930,.47274906,.67247218
1,0,.38778299,.0000000,484,1,-17.570687,.21102905,.24942349,.23731880,.11929656,.10861293,.54068015,.61865229,.38656353,.31509446,.51510853,.46376648,.27249562,.27029750,.53615223,.47952079,.71626420
1,0,.38753489,.0000000,484,4,-18.495401,.23669489,.24909199,.24918337,.14302152,.12486411,.55327599,.61688368,.38443778,.32723960,.50515270,.46293747,.29001261,.28138059,.52223085,.46364388,.73963844
1,0,.38762336,.46825922,484,3,-18.658475,.28337686,.28337794,.25253501,.17703961,.11986703,.55718246,.60148747,.35965862,.37450355,.52073371,.44320755,.30275747,.23343640,.49617475,.43848050,.78087670
1,0,.38786539,.0000000,484,2,-18.825707,.30138296,.27904825,.20399050,.14797415,.15515210E-01,.55945498,.61003786,.31158976,.38017483,.54424338,.43302550,.26557949,.13674351,.49482390,.39452224,.81631226
1,0,.38785780,.0000000,484,3,-17.529754,.23891665,.26601659,.23474154,.12760884,.89008106E-01,.53217604,.60885942,.36722784,.33851638,.52987741,.45189409,.27566099,.23017371,.52418513,.46960003,.72922663
1,0,.38808503,.0000000,484,1,-16.811329,.27748688,.27275165,.30009495,.17895793,.17630972,.52588292,.58598217,.41164013,.33950430,.51046912,.47412388,.29012856,.32019940,.56721935,.49504721,.62955735
1,0,.38815912,.0000000,484,3,-16.705061,.33045305,.25660555,.24238854,.15945164,.37404671E-01,.55004004,.59826145,.34304550,.35083861,.52744539,.46674489,.23800155,.20078437,.57219852,.40930348,.68573053
1,0,.38838590,.0000000,484,1,-16.420163,.26358105,.23751137,.22661821,.99789897E-01,.14665957E-01,.52407893,.60353419,.36004808,.30532380,.53487233,.48044616,.19398896,.21051769,.62273294,.45518532,.60595843
1,0,.38861251,.0000000,484,1,-15.702574,.27829920,.25328674,.24437934,.12498176,.54390488E-01,.52257697,.59830813,.36524995,.32498486,.53168931,.47165283,.23489928,.22572804,.58618916,.46093068,.63824575
1,0,.38821369,.0000000,484,6,-16.087219,.28645833,.26805993,.30083727,.16883910,.15992090,.52072081,.58256996,.40660182,.33402663,.51064167,.47987725,.27890632,.31340223,.58297047,.49615568,.60564278
1,0,.38834961,.0000000,484,1,-16.366913,.30483855,.27881212,.24186242,.14956811,.52354742E-01,.54352413,.58900319,.33862374,.36676243,.53571497,.45390990,.24281186,.18611400,.55826836,.43114366,.70439065
1,0,.38815950,.0000000,484,3,-16.965962,.33996723,.29016201,.26092003,.18031022,.72207933E-01,.54995502,.57912844,.33991889,.38425428,.53219468,.45519587,.25130207,.19492629,.56056112,.41941698,.69795742
1,0,.38820733,.0000000,484,3,-17.002815,.26891911,.29856132,.30316738,.18801578,.19485065,.54240912,.57257004,.39768256,.37170394,.51122181,.45916127,.28723577,.30077378,.55673654,.49287511,.67043026
1,0,.38817106,.0000000,484,3,-16.524625,.22077326,.30506868,.28436434,.15540033,.17930381,.53618421,.57060159,.39105057,.36969504,.52277774,.45017531,.26181041,.27511674,.56599262,.51286670,.67216425
